0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
JLPT-N5	519	お弁当	べんとう	Noun	1.-bento; Japanese box lunch																										
JLPT-N5	520	晩御飯	ばんごはん	Noun	1.-dinner; evening meal																										
JLPT-N5	521	昼ご飯	ひるはん	Noun	1.-lunch; midday meal																										
JLPT-N5	522	でも		Conjunction	1.-but; however; though; nevertheless; still; yet; even so; also; as well	2.-even	3.-however; no matter how; even if; even though	4.-... or something	5.-either ... or ...; neither ... nor ...	6.-pseudo-; quack; in-name-only	7.-for lack of anything better to do																				
JLPT-N5	523	等	など	Particle	1.-et cetera; etc.; and the like; and so forth	2.-or something	3.-the likes of																								
JLPT-N5	524	クラス		Noun	1.-class	2.-Kras (Slovenia); Crass	3.-Class																								
JLPT-N5	525	プール		Noun	1.-(swimming) pool	2.-pool (billiards)	3.-pool (together)	4.-Poole (Britain); Pool	5.-Swimming pool																						
JLPT-N5	526	中	なか	Noun	1.-inside; in	2.-among; within	3.-center (centre); middle	4.-during; while	5.-Naka																						
JLPT-N5	527	テレビ		Noun	1.-television; TV	2.-TV program; TV programme; TV broadcast	3.-Television																								
JLPT-N5	528	珈琲	珈琲コーヒー	Noun, No-adjective	1.-coffee	2.-Coffee																									
JLPT-N5	529	ホテル		Noun	1.-hotel	2.-Hotel																									
JLPT-N5	530	ニュース		Noun	1.-news	2.-News	3.-ニューズ																								
JLPT-N5	531	テーブル		Noun, No-adjective	1.-table	2.-Table																									
JLPT-N5	532	カメラ		Noun	1.-camera	2.-Camera	3.-キャメラ																								
JLPT-N5	533	タクシー		Noun	1.-taxi	2.-Taxicab																									
JLPT-N5	534	スポーツ		Noun, No-adjective	1.-sport; sports	2.-Sport																									
JLPT-N5	535	ラジオ		Noun	1.-radio	2.-Radio	3.-ラヂオ																								
JLPT-N5	536	ペン		Noun	1.-pen	2.-Pen																									
JLPT-N5	537	レストラン		Noun	1.-restaurant (esp. Western-style)	2.-Restaurant	3.-レストラント																								
JLPT-N5	538	テスト		Noun, Suru verb	1.-examination; quiz; test	2.-test; tryout; trial	3.-rehearsal (in filming)	4.-Test																							
JLPT-N5	539	ベッド		Noun	1.-bed	2.-Bed																									
JLPT-N5	540	パン		Noun	1.-bread; pastries (e.g. croissants); pastry-based products	2.-pan; frying pan	3.-panning (in a film)	4.-Bread																							
JLPT-N5	541	ナイフ		Noun	1.-knife	2.-Knife																									
JLPT-N5	542	シャツ		Noun	1.-shirt (underwear); undershirt; singlet	2.-shirt (outerwear, esp. dress shirt)	3.-Shirt																								
JLPT-N5	543	ネクタイ		Noun	1.-tie; necktie	2.-Necktie																									
JLPT-N5	544	ギター		Noun	1.-guitar	2.-Guitar																									
JLPT-N5	545	セーター		Noun	1.-sweater; jumper	2.-Sweater	3.-スエーター、セエター																								
JLPT-N5	546	米	米メートル	Noun	1.-metre; meter	2.-meter; gauge	3.-Rice																								
JLPT-N5	547	アパート		Noun	1.-apartment building; apartment block; apartment house	2.-apartment	3.-Apartment																								
JLPT-N5	548	ポケット		Noun	1.-pocket	2.-Pocket																									
JLPT-N5	549	バター		Noun	1.-butter	2.-Butter																									
JLPT-N5	550	キロ		Prefix	1.-kilo-; 1000	2.-kilogram; kilogramme	3.-kilometre; kilometer	4.-kilo-; 1024; 2^10	5.-Kilo-																						
JLPT-N5	551	スカート		Noun	1.-skirt	2.-Skirt																									
JLPT-N5	552	レコード		Noun	1.-record (e.g. LP)	2.-record (e.g. in sports)	3.-record (data structure)	4.-Gramophone record																							
JLPT-N5	553	エレベーター		Noun	1.-elevator; lift	2.-elevator (aviation)	3.-Elevator	4.-エレベータ																							
JLPT-N5	554	ズボン		Noun	1.-trousers; pants	2.-Trousers																									
JLPT-N5	555	ポスト		Noun	1.-postbox; mail box; pillar box	2.-post; position	3.-post (e.g. goalpost)	4.-post- (e.g. post-Cold War)	5.-Post																						
JLPT-N5	556	コピー		Noun, Suru verb	1.-copy; photocopy	2.-blurb on a book jacket	3.-catch copy	4.-Copy																							
JLPT-N5	557	シャワー		Noun	1.-shower	2.-Shower																									
JLPT-N5	558	ハンカチ		Noun	1.-handkerchief	2.-Handkerchief	3.-ハンケチ																								
JLPT-N5	559	一昨日	おととい	Adverbial noun, Temporal noun	1.-day before yesterday	2.-Daytime (astronomy)																									
JLPT-N5	560	ストーブ		Noun	1.-(room) heater; stove	2.-Kitchen stove																									
JLPT-N5	561	テープ		Noun	1.-tape	2.-Tape																									
JLPT-N5	562	カップ		Noun	1.-cup (drinking vessel, measure, brassiere, prize, etc.)	2.-Cup																									
JLPT-N5	563	テープレコーダー		Noun	1.-tape recorder	2.-Tape recorder	3.-テープレコーダ、テープ・レコーダー、テープ・レコーダ																								
JLPT-N5	564	スプーン		Noun	1.-spoon	2.-Spoon	3.-スプン																								
JLPT-N5	565	ボールペン		Noun	1.-ball-point pen	2.-Ballpoint pen	3.-ボール・ペン																								
JLPT-N5	566	スリッパ		Noun	1.-slipper; slippers	2.-Slipper																									
JLPT-N5	567	醤油	しょうゆ	Noun	1.-soy sauce; shoyu	2.-Soy sauce																									
JLPT-N5	568	はい		Wikipedia definition	1.-yes; that is correct	2.-understood; I see; OK; okay	3.-present; here	4.-pardon?; what's that?; come again?	5.-now; here; here you go	6.-giddy-up; giddap	7.-Yes and no																				
JLPT-N5	569	ペット		Noun	1.-pet	2.-trumpet	3.-Pet																								
JLPT-N5	570	為る	す	Suru verb - irregular	1.-to do; to carry out; to perform	2.-to cause to become; to make (into); to turn (into)	3.-to serve as; to act as; to work as	4.-to wear (clothes, a facial expression, etc.)	5.-to judge as being; to view as being; to think of as; to treat as; to use as	6.-to decide on; to choose	7.-to be sensed (of a smell, noise, etc.)	8.-to be (in a state, condition, etc.)	9.-to be worth; to cost	10.-to pass (of time); to elapse	11.-to place, or raise, person A to a post or status B	12.-to transform A to B; to make A into B; to exchange A for B	13.-to make use of A for B; to view A as B; to handle A as if it were B	14.-to feel A about B	"15.-verbalizing suffix (applies to nouns noted in this dictionary with the part of speech ""vs"")"	"16.-creates a humble verb (after a noun prefixed with ""o"" or ""go"")"	17.-to be just about to; to be just starting to; to try to; to attempt to										
JLPT-N5	571	彼	あれ	Pronoun	1.-that (indicating something distant from both speaker and listener (in space, time or psychologically), or something understood without naming it directly)	2.-that person	3.-over there	4.-down there (i.e. one's genitals)	5.-period; menses	6.-hey; huh?; eh?																					
JLPT-N5	572	バス		Noun	1.-bus	2.-bath	3.-bass	4.-Bath (Britain); Basse; Buss																							
JLPT-N5	573	一日	ついたち	Noun	1.-first day of the month	2.-first ten days of the lunar month	3.-Tsuitachi																								
JLPT-N5	574	三日	みっか	Noun	1.-third day of the month	2.-three days	3.-Mikka																								
JLPT-N5	575	五日	いつか	Noun	1.-fifth day of the month	2.-five days	3.-Itsuka																								
JLPT-N5	576	二日	ふつか	Noun	1.-second day of the month	2.-two days	3.-Futsuka																								
JLPT-N5	577	十日	とおか	Noun	1.-tenth day of the month	2.-ten days	3.-Tooka																								
JLPT-N5	578	六日	むいか	Noun	1.-sixth day of the month	2.-six days	3.-Muika																								
JLPT-N5	579	八日	ようか	Noun	1.-eighth day of the month	2.-eight days	3.-Youka																								
JLPT-N5	580	九日	ここのか	Noun	1.-ninth day of the month	2.-nine days	3.-Kokonoka																								
JLPT-N5	581	来る	く	Kuru verb - special class, intransitive verb	1.-to come (spatially or temporally); to approach; to arrive	2.-to come back; to do ... and come back	3.-to come to be; to become; to get; to grow; to continue	4.-to come from; to be caused by; to derive from	"5.-to come to (i.e. ""when it comes to spinach ..."")"																						
JLPT-N5	582	後	あと	Noun, No-adjective	1.-behind; rear	2.-after; later	3.-remainder; the rest	4.-more (e.g. five more minutes); left	5.-also; in addition	6.-descendant; successor; heir	7.-after one's death	8.-past; previous																			
JLPT-N5	583	一人	ひとり	Noun	1.-one person	2.-being alone; being by oneself	3.-being single; being unmarried	4.-by oneself; alone	5.-just; only; simply																						
JLPT-N5	584	二人	ふたり	Noun	1.-two persons; two people; pair; couple																										
JLPT-N5	585	側	そば	Noun	1.-near; close; beside; vicinity; proximity; besides; while	2.-third person																									
JLPT-N5	586	否	いいえ	Other forms	1.-no; nay	2.-well; er; why	3.-you're welcome; not at all; don't mention it																								
JLPT-N5	587	地図	ちず	Noun	1.-map	2.-Map																									
JLPT-N5	588	辛い	から	I-adjective	1.-spicy; hot	2.-salty	3.-harsh (criticism); severe (punishment); strict	4.-painful; bitter; difficult; tough																							
JLPT-N5	589	門	もん	Noun, Noun - used as a suffix	1.-gate	2.-branch of learning based on the teachings of a single master	3.-division; phylum	4.-counter for cannons																							
JLPT-N5	590	角	かど	Noun	1.-corner; edge	2.-(street) corner; turning	3.-rough edges (of one's character, words, etc.); abrasiveness; harshness; sharpness																								
JLPT-N5	591	毎月	まいつき	Adverbial noun, Noun	1.-every month; each month; monthly																										
JLPT-N5	592	七	しち	Numeric	1.-seven	2.-hepta-																									
JLPT-N5	593	伯母さん	おば	Noun	1.-aunt																										
JLPT-N5	594	四	し	Numeric	1.-four																										
JLPT-N5	595	お風呂	ふろ	Noun	1.-bath																										
JLPT-N5	596	お酒	さけ	Noun	1.-alcohol; sake																										
JLPT-N5	597	入口	いりぐち	Noun, No-adjective	1.-entrance; entry; gate; approach; mouth																										
JLPT-N5	598	出口	でぐち	Noun	1.-exit; gateway; way out	2.-outlet; vent; leak																									
JLPT-N5	599	お皿	さら	Noun	1.-plate; dish																										
JLPT-N5	600	鳥肉	とりにく	Noun	1.-chicken meat; bird meat																										
JLPT-N5	601	此れ	こ	Pronoun	1.-this (indicating an item near the speaker, the action of the speaker, or the current topic)	2.-this person (usu. indicating someone in one's in-group)	3.-now	4.-here	5.-I (me)	6.-certainly																					
JLPT-N5	602	此処	ここ	Pronoun	1.-here (place physically close to the speaker, place pointed by the speaker while explaining); this place	2.-these last (followed by a duration noun and a past sentence: time period before the present time of the speaker)	3.-these next ... (followed by a duration noun and a non past sentence: time period after the present time of the speaker); the next ...																								
JLPT-N5	603	前	まえ	Noun, Suffix	1.-in front (of); before (e.g. the house)	2.-ago; before; previously; prior; (minutes) to (the hour)	3.-front (of something); head (e.g. of a line); fore part	4.-front (e.g. seat); previous (e.g. entry in a list); prior; former	5.-(in the) presence (of); in front (of someone)	6.-forward; ahead	7.-helping; portion	8.-front of the body	9.-privates; private parts																		
JLPT-N5	604	もう		Adverb	1.-now; soon; shortly; before long; presently	2.-already; yet; by now; (not) anymore	3.-further; more; again; another; the other	4.-tsk; dammit; jeez; come on; what the hell	5.-もー																						
JLPT-N5	605	如何	どう	Adverb	1.-how; in what way; how about																										
JLPT-N5	606	方	かた	Noun	1.-direction; way	2.-person; lady; gentleman	3.-method of; manner of; way of	4.-care of ...	5.-person in charge of ...	"6.-side (e.g. ""on my mother's side"")"																					
JLPT-N5	607	未だ	ま	Adverb	1.-still; as yet; hitherto; only	2.-not yet	3.-more; besides	4.-unfinished; incomplete; not yet finished with																							
JLPT-N5	608	もっと		Adverb	1.-(some) more; even more; longer; further																										
JLPT-N5	609	何時	いつ	Pronoun	1.-when; at what time; how soon	2.-normal times; ordinary days																									
JLPT-N5	610	パーティー		Noun	1.-party (gathering, celebration, etc.)	2.-party (group, political, etc.)	3.-パーティ																								
JLPT-N5	611	他	ほか	Noun, No-adjective	1.-other (place, thing, person); the rest	2.-outside; beyond	3.-nothing except; nothing but; nothing apart from; nothing aside from; no choice (but to)	4.-besides...; in addition to...																							
JLPT-N5	612	次	つぎ	Noun, No-adjective	1.-next; following; subsequent	2.-stage; station																									
JLPT-N5	613	ドア		Noun	1.-door (Western-style, car, etc.)	2.-ドアー																									
JLPT-N5	614	何方	どちら	Pronoun	1.-which way; which direction; where	2.-which one (esp. of two alternatives)	3.-who																								
JLPT-N5	615	誰か	だれ	Pronoun	1.-someone; somebody																										
JLPT-N5	616	開く	あ	Godan verb with ku ending, intransitive verb	1.-to open (e.g. doors)	2.-to open (e.g. business, etc.)	3.-to be empty	4.-to be vacant; to be available; to be free	5.-to be open (e.g. neckline, etc.)	6.-to have been opened (of one's eyes, mouth, etc.)	7.-to come to an end	8.-to open (one's eyes, mouth, etc.)	9.-to have a hole; to form a gap; to have an interval (between events)																		
JLPT-N5	617	どうぞ		Adverb	1.-please; kindly; I beg of you	2.-by all means; feel free; you are welcome	3.-here you are																								
JLPT-N5	618	こんな		Pre-noun adjectival	1.-this sort of; this kind of; like this; such																										
JLPT-N5	619	下	した	Noun	1.-below; down; under; younger (e.g. daughter)	2.-bottom	3.-beneath; underneath	4.-just after; right after	5.-inferiority; one's inferior (i.e. one's junior)	6.-trade-in	7.-preliminary; preparatory																				
JLPT-N5	620	然して	そ	Conjunction	1.-and; and then; thus; and now; and finally																										
JLPT-N5	621	ゆっくり		Adverb, Adverb taking the 'to' particle, Suru verb	1.-slowly; unhurriedly; without haste; leisurely; at one's leisure	2.-easily (e.g. in time); well; sufficiently; amply; with time to spare	3.-well (e.g. sleep); comfortably																								
JLPT-N5	622	コート		Noun	1.-coat	2.-coating																									
JLPT-N5	623	さあ		Conjunction	1.-come; come now; come along; go on; hurry up	2.-well; who knows; I don't know...; uh; hmm	3.-well now; let's see; there we go; all right	4.-about that; you see	5.-さー、さぁ																						
JLPT-N5	624	どうも		Adverb	1.-thank you; thanks	2.-much (thanks); very (sorry); quite (regret)	3.-quite; really; mostly	4.-somehow	5.-in spite of oneself; try as one might; no matter how hard one may try (to, not to)	6.-greetings; hello; goodbye																					
JLPT-N5	625	じゃあ		Conjunction	1.-then; well; so; well then	2.-be; is	3.-じゃ																								
JLPT-N5	626	コップ		Noun	1.-glass (drinking vessel); tumbler	2.-cop (police officer)																									
JLPT-N5	627	其れから	そ	Expression	1.-and then; after that																										
JLPT-N5	628	ええ		Noun or verb acting prenominally	1.-yes; that is correct; right	2.-um; errr	3.-huh?	4.-grrr; gah; Must I?	5.-good	6.-えー																					
JLPT-N5	629	ノート		Noun	1.-notebook; copy-book; exercise book	2.-note; noting down	3.-(musical) note	4.-notebook computer; laptop																							
JLPT-N5	630	ボタン		Noun	1.-button																										
JLPT-N5	631	デパート		Noun	1.-department store	2.-department																									
JLPT-N5	632	トイレ		Noun	1.-toilet; restroom; bathroom; lavatory																										
JLPT-N5	633	其れでは	そ	Expression	1.-well then ...	2.-in that situation; in which case																									
JLPT-N5	634	フォーク		Noun	1.-fork	2.-folk; folk song	3.-hawk	4.-ホーク																							
JLPT-N5	635	明後日	あさって	Adverbial noun, Temporal noun	1.-day after tomorrow																										
JLPT-N5	636	何れ	ど	Pronoun	1.-which (of three or more)	2.-whichever; any	3.-well; now; let me see																								
JLPT-N5	637	二十歳	はたち	Noun	1.-20 years old	2.-twenty																									
JLPT-N5	638	彼方	あちら	Pronoun	1.-that way (direction distant from both speaker and listener); over there; yonder	2.-that one (something physically distant from both speaker and listener, or something not visible but known by both speaker and listener); that	3.-that person (someone physically distant from both speaker and listener, or someone not present but known by both speaker and listener)	4.-there (place distant from both speaker and listener); over there; foreign country (esp. a Western nation)																							
JLPT-N5	639	では		Conjunction	1.-then; well; so; well then	2.-if not ...; unless ...																									
JLPT-N5	640	フィルム		Noun	1.-film	2.-フイルム																									
JLPT-N5	641	温い	ぬる	I-adjective	1.-lukewarm; tepid	2.-lenient	3.-slow; stupid																								
JLPT-N5	642	カレンダー		Noun	1.-calendar	2.-calender (machine for flattening things)	3.-カレンダ																								
JLPT-N5	643	四日	よっか	Noun	1.-fourth day of the month	2.-four days																									
JLPT-N5	644	七日	なのか	Adverbial noun	1.-seventh day of the month	2.-seven days																									
JLPT-N5	645	然うして	そ	Conjunction	1.-and; like that																										
JLPT-N5	646	瓦	グラム	Noun	1.-gram; gramme																										
JLPT-N5	647	瓩	瓩キログラム	Noun	1.-kilogram; kilogramme																										
JLPT-N5	648	直ぐに	す	Adverb	1.-immediately; right away; at once; instantly																										
JLPT-N5	649	一月	ひとつき	Noun	1.-one month																										
JLPT-N5	650	あの		Other forms	1.-say; well; um; er	2.-あのー、あのう																									
JLPT-N5	651	マッチ		Noun	1.-match (contest)	2.-to match with; to go well with	3.-Match																								
JLPT-N5	652	秋	あき	Temporal noun	1.-autumn; fall																										
JLPT-N5	653	咖哩	咖哩カレー	Noun	1.-curry (esp. Japanese curry)	2.-rice and curry																									
JLPT-N5	654	字引	じびき	Noun	1.-dictionary																										
JLPT-N5	655	燐寸	燐寸マッチ	Noun	1.-match (to light fire with)																										
JLPT-N5	656	三	サン	Numeric	1.-three																										
JLPT-N5	657	ラジカセ		Noun	1.-radio-cassette player																										
JLPT-N5	658	ＰＥＴ		Noun	1.-polyethylene terephthalate; PET	2.-positron emission tomography; PET																									
