0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
JLPT-N1	179	予言	よげん	Noun, Suru verb	1.-prediction; prophecy; prognostication	2.-Prediction																								
JLPT-N1	180	自己	じこ	Noun, No-adjective	1.-self; oneself	2.-Psychology of self																								
JLPT-N1	181	移民	いみん	Noun, Suru verb, No-adjective	1.-emigration; immigration	2.-emigrant; immigrant	3.-Immigration																							
JLPT-N1	182	暴動	ぼうどう	Noun, No-adjective	1.-insurrection; rebellion; revolt; riot; uprising	2.-Riot																								
JLPT-N1	183	改革	かいかく	Noun, Suru verb	1.-reform; reformation; reorganization	2.-Reform movement																								
JLPT-N1	184	昼間	ひるま	Adverbial noun, Temporal noun	1.-daytime; during the day; time from sunrise until sunset; diurnal period																									
JLPT-N1	185	災害	さいがい	Noun	1.-calamity; disaster; misfortune	2.-Disaster																								
JLPT-N1	186	真珠	しんじゅ	Noun	1.-pearl	2.-Pearl																								
JLPT-N1	187	死刑	しけい	Noun	1.-death penalty; capital punishment	2.-Capital punishment																								
JLPT-N1	188	妊娠	にんしん	Noun, Suru verb, No-adjective	1.-conception; pregnancy	2.-Pregnancy																								
JLPT-N1	189	爆弾	ばくだん	Noun	1.-bomb	2.-alcohol with liquor added (esp. wine-based shōchū highball, also beer with whiskey)	3.-Bomb	4.-バクダン																						
JLPT-N1	190	実業家	じつぎょうか	Noun	1.-businessman; industrialist	2.-Businessperson																								
JLPT-N1	191	民族	みんぞく	Noun, No-adjective	1.-people; race; nation; ethnic group; ethnos	2.-Ethnic group																								
JLPT-N1	192	承諾	しょうだく	Noun, Suru verb	1.-consent; approval; acceptance; agreement; compliance	2.-Acceptance																								
JLPT-N1	193	燃料	ねんりょう	Noun	1.-fuel	2.-Fuel																								
JLPT-N1	194	人格	じんかく	Noun	1.-personality; character; individuality; personhood	2.-Persona																								
JLPT-N1	195	権威	けんい	Noun	1.-authority; power; influence	2.-Authority																								
JLPT-N1	196	伝説	でんせつ	Noun	1.-tradition; legend; folklore	2.-Legend																								
JLPT-N1	197	悪	あく	Noun	1.-evil; wickedness	2.-(role of) the villain (in theatre, etc.); the bad guy	3.-Evil																							
JLPT-N1	198	定義	ていぎ	Noun, Suru verb	1.-definition	2.-Definition																								
JLPT-N1	199	網	あみ	Noun	1.-net; netting	2.-web	3.-Net (textile)																							
JLPT-N1	200	体力	たいりょく	Noun	1.-stamina; endurance; physical strength; resilience; resistance to disease	2.-strength of an organization (e.g. profitability, productivity, economic clout, stability, growth potential)	3.-Physical strength																							
JLPT-N1	201	孤児	こじ	Noun, No-adjective	1.-orphan	2.-person without friends	3.-Orphan																							
JLPT-N1	202	脳	のう	Noun	1.-brain	2.-brains; mind	3.-Brain																							
JLPT-N1	203	物体	ぶったい	Noun	1.-body; object	2.-Physical body																								
JLPT-N1	204	品質	ひんしつ	Noun	1.-(material) quality	2.-Quality (business)																								
JLPT-N1	205	植民地	しょくみんち	Noun	1.-colony	2.-(immigrant) community	3.-Colony																							
JLPT-N1	206	体力	たいりょく	Noun	1.-stamina; endurance; physical strength; resilience; resistance to disease	2.-strength of an organization (e.g. profitability, productivity, economic clout, stability, growth potential)	3.-Physical strength																							
JLPT-N1	207	認識	にんしき	Noun, Suru verb	1.-recognition; awareness; perception; understanding; knowledge; cognition; cognizance; cognisance	2.-Cognition																								
JLPT-N1	208	圧力	あつりょく	Noun	1.-pressure; stress	2.-pressure (e.g. political); coercion; arm-twisting	3.-Pressure																							
JLPT-N1	209	福祉	ふくし	Noun	1.-welfare; well-being; social welfare; social security; social service	2.-Welfare																								
JLPT-N1	210	芝	しば	Noun	1.-lawn; sod; turf	2.-Lawn																								
JLPT-N1	211	海峡	かいきょう	Noun	1.-channel (e.g. between two land masses); strait	2.-Strait																								
JLPT-N1	212	宮殿	きゅうでん	Noun, No-adjective	1.-palace	2.-Palace																								
JLPT-N1	213	火星	かせい	Noun, No-adjective	1.-Mars (planet)	2.-Mars																								
JLPT-N1	214	戦闘	せんとう	Noun, Suru verb, No-adjective	1.-battle; fight; combat	2.-Battle																								
JLPT-N1	215	探検	たんけん	Noun, Suru verb	1.-exploration; expedition	2.-Exploration																								
JLPT-N1	216	文書	ぶんしょ	Noun	1.-document; writing; letter; papers; notes; records; archives	2.-document addressed to someone	3.-Document																							
JLPT-N1	217	理性	りせい	Noun	1.-reason; reasoning power; (one's) sense	2.-Reason																								
JLPT-N1	218	柱	はしら	Noun	1.-pillar; post	2.-support; prop; mainstay	3.-counter for buddhas, gods, nobles, etc.	4.-Column																						
JLPT-N1	219	預金	よきん	Noun, Suru verb	1.-deposit; bank account	2.-Deposit account																								
JLPT-N1	220	正義	せいぎ	Noun	1.-justice; right; righteousness	2.-correct meaning; correct explanation	3.-Justice																							
JLPT-N1	221	真理	しんり	Noun, No-adjective	1.-truth	2.-Truth																								
JLPT-N1	222	関税	かんぜい	Noun	1.-tariff (import tax); duty; customs	2.-Tariff																								
JLPT-N1	223	日焼け	ひや	Noun, Suru verb	1.-sunburn; suntan; tan	2.-becoming discolored from the sun (e.g. paper); yellowing	3.-Sunburn																							
JLPT-N1	224	声明	せいめい	Noun, Suru verb	1.-declaration; statement; proclamation	2.-Shōmyō																								
JLPT-N1	225	出血	しゅっけつ	Noun, Suru verb	1.-bleeding; haemorrhage; hemorrhage	2.-bleeding money; red ink; selling below cost	3.-Bleeding																							
JLPT-N1	226	条約	じょうやく	Noun	1.-treaty; pact; convention; agreement	2.-Treaty																								
JLPT-N1	227	職員	しょくいん	Noun, No-adjective	1.-staff member; personnel	2.-Official																								
JLPT-N1	228	闇	やみ	Noun, No-adjective	1.-darkness; the dark	2.-bewilderment; despair; hopelessness	3.-hidden place; secrecy; oblivion	4.-black market; shady trading; underhand transactions; illegal channels	5.-Darkness																					
JLPT-N1	229	形態	けいたい	Noun	1.-form; shape; figure	2.-Shape																								
JLPT-N1	230	思考	しこう	Noun, Suru verb, No-adjective	1.-thought; consideration; thinking	2.-Thought																								
JLPT-N1	231	本能	ほんのう	Noun, No-adjective	1.-instinct	2.-Instinct																								
JLPT-N1	232	憎しみ	にく	Noun	1.-hatred	2.-La Haine																								
JLPT-N1	233	尿	にょう	Noun	1.-urine	2.-Urine																								
JLPT-N1	234	固定	こてい	Noun, Suru verb	1.-fixing (in place); being fixed (in place); securing; anchoring; fastening down	2.-fixing (e.g. salary, capital); keeping the same	3.-fixation (histology)	4.-user name (on an online forum like 2ch where the majority of users post anonymously)	5.-user of an online handle (instead of posting anonymously)	6.-Fixation																				
JLPT-N1	235	内閣	ないかく	Noun	1.-cabinet (of a government); ministry	2.-Cabinet (government)																								
JLPT-N1	236	良心	りょうしん	Noun	1.-conscience	2.-Conscience																								
JLPT-N1	237	進化	しんか	Noun, Suru verb	1.-evolution; progress	2.-Evolution																								
JLPT-N1	238	概念	がいねん	Noun	1.-general idea; concept; notion	2.-Concept																								
JLPT-N1	239	見積もり	みつ	Noun	1.-estimate; estimation; valuation; quotation	2.-Sales quote																								
JLPT-N1	240	比例	ひれい	Noun, Suru verb	1.-proportion	2.-Proportionality (mathematics)																								
JLPT-N1	241	視野	しや	Noun	1.-field of vision; view	2.-one's outlook (e.g. on life); one's horizons	3.-Field of view																							
JLPT-N1	242	面会	めんかい	Noun, Suru verb	1.-meeting (face-to-face); seeing; visit; interview	2.-Contact (law)																								
JLPT-N1	243	独占	どくせん	Noun, Suru verb, No-adjective	1.-monopoly; monopolization; exclusivity	2.-hogging; keeping to oneself	3.-Monopoly																							
JLPT-N1	244	負債	ふさい	Noun	1.-debt; liabilities	2.-Liability (financial accounting)																								
JLPT-N1	245	根元	こんげん	Noun, No-adjective	1.-root; source; origin; foundation; base; principle	2.-Nemoto																								
JLPT-N1	246	転勤	てんきん	Noun, Suru verb	1.-job transfer; job relocation; intra-company transfer	2.-Job migration																								
JLPT-N1	247	資産	しさん	Noun	1.-property; fortune; means; assets	2.-Asset																								
JLPT-N1	248	恋愛	れんあい	Noun, Suru verb, No-adjective	1.-love; love-making; passion; emotion; affections	2.-Falling in love																								
JLPT-N1	249	看護	かんご	Noun, Suru verb	1.-nursing; (army) nurse	2.-Nursing																								
JLPT-N1	250	電線	でんせん	Noun	1.-electric line; electric cable; power cable	2.-telephone line; telegraph wire	3.-Cable																							
JLPT-N1	251	乱用	らんよう	Noun, Suru verb	1.-abuse; misuse; misappropriation; using to excess	2.-Abuse of process																								
JLPT-N1	252	疲労	ひろう	Noun, Suru verb	1.-fatigue; weariness	2.-Fatigue (medical)																								
JLPT-N1	253	権限	けんげん	Noun	1.-power; authority; jurisdiction	2.-Ultra vires																								
JLPT-N1	254	在庫	ざいこ	Noun	1.-inventory; stock; stockpile	2.-Inventory																								
JLPT-N1	255	家出	いえで	Noun, Suru verb	1.-running away from home; elopement	2.-outing; going out	3.-becoming a Buddhist monk; entering the priesthood	4.-Runaway (dependent)																						
JLPT-N1	256	運賃	うんちん	Noun	1.-(passenger) fare	2.-freight rates; shipping expenses	3.-Fare																							
JLPT-N1	257	貴族	きぞく	Noun, No-adjective	1.-noble; aristocrat; peer	2.-Nobility																								
JLPT-N1	258	山脈	さんみゃく	Noun	1.-mountain range; mountain belt	2.-Mountain range																								
JLPT-N1	259	扉	とびら	Noun	1.-door; gate; opening	2.-title page	3.-Door																							
JLPT-N1	260	与党	よとう	Noun, No-adjective	1.-ruling party; government party; party in power; government	2.-Ruling party																								
JLPT-N1	261	救済	きゅうさい	Noun, Suru verb	1.-relief; aid; help; rescue	2.-(religious) salvation; (Christian) grace	3.-Salvation																							
JLPT-N1	262	山脈	さんみゃく	Noun	1.-mountain range; mountain belt	2.-Mountain range																								
JLPT-N1	263	固体	こたい	Noun, No-adjective	1.-solid (body); solid matter; solid-state	2.-Solid																								
JLPT-N1	264	捕虜	ほりょ	Noun	1.-prisoner (of war)	2.-Prisoner of war																								
JLPT-N1	265	奉仕	ほうし	Noun, Suru verb	1.-service; ministry; attendance; church work	2.-offering goods at a reduced price; providing a service for free	3.-Altruism																							
JLPT-N1	266	定年	ていねん	Noun	1.-retirement age	2.-years of service in a military rank before eligibility for promotion	3.-Retirement																							
JLPT-N1	267	与党	よとう	Noun, No-adjective	1.-ruling party; government party; party in power; government	2.-Ruling party																								
JLPT-N1	268	潮	しお	Noun	1.-tide; current	2.-sea water	3.-opportunity; chance	4.-thin soup of fish or shellfish boiled in seawater	5.-Ushio																					
JLPT-N1	269	天国	てんごく	Noun, No-adjective	1.-paradise; heaven; Kingdom of Heaven	2.-Heaven																								
JLPT-N1	270	退学	たいがく	Noun, Suru verb	1.-dropping out of school; withdrawing from school	2.-expulsion from school; dismissal	3.-leaving school (university, etc.) after completing a course	4.-Expulsion (education)																						
JLPT-N1	271	遺跡	いせき	Noun	1.-historic ruins (remains, relics); archeological site	2.-Archaeological site																								
JLPT-N1	272	得点	とくてん	Noun, Suru verb	1.-scoring; score; points made; marks obtained; goals; runs	2.-Score (game)																								
JLPT-N1	273	気質	きしつ	Noun, Noun - used as a suffix	1.-disposition; temperament; nature; mentality; spirit; character; trait; turn of mind	2.-Temperament																								
JLPT-N1	274	人体	じんたい	Noun	1.-human body	2.-Human body																								
JLPT-N1	275	主食	しゅしょく	Noun	1.-staple food	2.-Staple food																								
JLPT-N1	276	収益	しゅうえき	Noun	1.-earnings; proceeds; returns; revenue	2.-Revenue																								
JLPT-N1	277	統制	とうせい	Noun, Suru verb	1.-regulation; control	2.-Command and control																								
JLPT-N1	278	喜劇	きげき	Noun, No-adjective	1.-comedy; funny show	2.-Comedy																								
JLPT-N1	279	設定	せってい	Noun, Suru verb	1.-establishment; creation; posing (a problem); setting (movie, novel, etc.); scene	2.-options setting; preference settings; configuration; setup	3.-Setting																							
JLPT-N1	280	連邦	れんぽう	Noun, No-adjective	1.-commonwealth; federation of states; confederation; union	2.-Federation																								
JLPT-N1	281	統制	とうせい	Noun, Suru verb	1.-regulation; control	2.-Command and control																								
JLPT-N1	282	収益	しゅうえき	Noun	1.-earnings; proceeds; returns; revenue	2.-Revenue																								
JLPT-N1	283	介護	かいご	Noun, Suru verb, No-adjective	1.-nursing; care; caregiving; caring	2.-Elderly care																								
JLPT-N1	284	野党	やとう	Noun, No-adjective	1.-opposition party; political opposition; opposition	2.-Opposition (parliamentary)																								
JLPT-N1	285	設定	せってい	Noun, Suru verb	1.-establishment; creation; posing (a problem); setting (movie, novel, etc.); scene	2.-options setting; preference settings; configuration; setup	3.-Setting																							
